title,jobLink
"Product, UX & Engineering",https://www.hubspot.com/careers/product-ux-engineering
Senior Graphic Designer,https://job-boards.greenhouse.io/ideo/jobs/4480386
Communication Design Lead,https://job-boards.greenhouse.io/ideo/jobs/5647291
Graphic Designer,https://job-boards.greenhouse.io/ideo/jobs/7273171
Senior Visual Communication Designer,https://job-boards.greenhouse.io/ideo/jobs/7589485
Senior Visual Communication Designer,https://job-boards.greenhouse.io/ideo/jobs/7601323
Visual Communication Design Lead,https://job-boards.greenhouse.io/ideo/jobs/7612113
IDEO U Senior Learning Experience Designer,https://job-boards.greenhouse.io/ideo/jobs/7564235
IDEO U Senior Learning Experience Designer,https://job-boards.greenhouse.io/ideo/jobs/7593392
Senior Design Researcher,https://job-boards.greenhouse.io/ideo/jobs/7407198
Design Research Lead,https://job-boards.greenhouse.io/ideo/jobs/7601117
Senior Industrial Design Lead,https://job-boards.greenhouse.io/ideo/jobs/7369408
Interaction Design Lead,https://job-boards.greenhouse.io/ideo/jobs/5647208
"Senior Designer, Visual Interaction Design",https://job-boards.greenhouse.io/ideo/jobs/7613250
Organizational Design Lead,https://job-boards.greenhouse.io/ideo/jobs/7637138
Lead VFX Artist,https://job-boards.greenhouse.io/insomniac/jobs/5806130004
VFX Artist,https://job-boards.greenhouse.io/insomniac/jobs/5684436004
Brand/Visual Designer,https://www.instrument.com/careers/brand-visual-designer-join-our-freelance-roster--d93e79a6-0d22-45f9-83dd-d53ef5c01805
"Senior Designer, Web",https://www.instrument.com/careers/senior-designer-web--f1a288bd-b02e-4e25-a707-4e3cebc7e731
The Design team,https://miro.com/careers/teams/design/
Design,https://www.lifeatspotify.com/job-categories/design
Lippincott,https://mmc.wd1.myworkdayjobs.com/MMC/job/New-York---499-Park/Lippincott---Associate--Brand-Strategy_R_337760
Lippincott,https://mmc.wd1.myworkdayjobs.com/MMC/job/New-York---499-Park/Lippincott---Senior-Associate--Brand-Strategy_R_337758
Lippincott,https://mmc.wd1.myworkdayjobs.com/MMC/job/New-York---499-Park/Associate--Brand-Marketing---Social-Media-Strategy_R_326519-1
Lippincott,https://mmc.wd1.myworkdayjobs.com/MMC/job/New-York---499-Park/Design-Intern_R_330012
Lippincott,https://mmc.wd1.myworkdayjobs.com/MMC/job/New-York---499-Park/Senior-Designer_R_331611
"Lyft Director, Brand Marketing",https://app.careerpuck.com/job-board/lyft/job/8395063002?gh_jid=8395063002
"Lyft Product Designer, Core Rider",https://app.careerpuck.com/job-board/lyft/job/8357844002?gh_jid=8357844002
"Lyft Product Designer, Core Rider",https://app.careerpuck.com/job-board/lyft/job/8357826002?gh_jid=8357826002
Lyft Product Designer,https://app.careerpuck.com/job-board/lyft/job/8434493002?gh_jid=8434493002
Lyft Product Designer,https://app.careerpuck.com/job-board/lyft/job/8438607002?gh_jid=8438607002
Principal Brand Designer,https://job-boards.greenhouse.io/metalab/jobs/7336870
Brand Director,https://job-boards.greenhouse.io/metalab/jobs/7376407
Brand Designer,https://job-boards.greenhouse.io/metalab/jobs/7371139
Design Lead,https://job-boards.greenhouse.io/metalab/jobs/7496357
Principal Product Designer,https://job-boards.greenhouse.io/metalab/jobs/6632721
Senior Product Designer,https://job-boards.greenhouse.io/metalab/jobs/6440183
DIGITAL MOTION GRAPHICS & 3D DESIGNER,https://www.mindshareworld.com/careers/digital-motion-graphics-3d-designer-2
Content Manager,https://careers.mrm.com/en_US/careersmrm/JobDetail/Content-Manager/6415
Buy Carter's Boys Self Design Round Neck Romper,https://www.myntra.com/rompers/carter%27s/carters-boys-self-design-round-neck-romper-/39710164/buy
Senior Product Designer & Researcher,https://job-boards.greenhouse.io/netlify/jobs/8345814002
Product Design Roles,https://www.nytco.com/careers/opportunities-by-department/
"Intern, Social@Ogilvy & Brand@GreyOgilvyKuala Lumpur, Malaysia→More →",https://www.ogilvy.com/careers/4667611005
Brand Manager / Senior Brand Manager,https://www.ogilvy.com/careers/4666085005
Design & Creative,https://www.phonepe.com/careers/job-openings/?department=design_creative
Senior Designer,https://www.primary.studio/careers/senior-designer
"Associate Manager, Brand Marketing",https://job-boards.greenhouse.io/razorpaysoftwareprivatelimited/jobs/4662680005
Product Designer II,https://job-boards.greenhouse.io/razorpaysoftwareprivatelimited/jobs/4655320005
Senior Product Designer,https://job-boards.greenhouse.io/razorpaysoftwareprivatelimited/jobs/4625581005
Creative Team  Sao Paulo,https://www.rga.com/careers/7481856
"Creative Director  Sao Paulo, Remote",https://www.rga.com/careers/7526130
Senior Experience Designer / Hybrid / onsite in LondonLondon,https://www.rga.com/careers/7385713
Senior Designer,https://www.rga.com/careers/6634618
Visual Designer,https://www.rga.com/careers/6936629
Senior Designer,https://www.rga.com/careers/7363403
"Creative Director, ArtBuenos Aires",https://www.rga.com/careers/7650439
3D Animation Artist,https://www.riotgames.com/en/work-with-us/job/7449593/3d-animation-artist-unpublished-r-d-product-contract-guangzhou-china
Content Producer,https://www.riotgames.com/en/work-with-us/job/7606295/content-producer-lol-esports-seoul-korea
Content Producer,https://www.riotgames.com/en/work-with-us/job/7511873/content-producer-riftbound-contract-shanghai-china
"Director of Music Affairs / General ManagerEntertainmentEntertainmentLos Angeles, USA",https://www.riotgames.com/en/work-with-us/job/7485094/director-of-music-affairs-general-manager-los-angeles-usa
"Game Designer III, Competitive Systems",https://www.riotgames.com/en/work-with-us/job/7012037/game-designer-iii-competitive-systems-valorant-los-angeles-usa
"Game Designer, Combat",https://www.riotgames.com/en/work-with-us/job/7102266/game-designer-combat-unpublished-r-d-product-contract-shanghai-china
Interactive Music Design ManagerAudioDevelopment StudiosSingapore,https://www.riotgames.com/en/work-with-us/job/7577225/interactive-music-design-manager-singapore
Level Design Lead,https://www.riotgames.com/en/work-with-us/job/7532239/level-design-lead-valorant-los-angeles-usa
"Manager, 3D Character Art",https://www.riotgames.com/en/work-with-us/job/7436063/manager-3d-character-art-teamfight-tactics-singapore
"Manager, APAC Music SupervisionAudioEntertainmentShanghai, China",https://www.riotgames.com/en/work-with-us/job/7281922/manager-apac-music-supervision-shanghai-china
"Manager, Software Engineering",https://www.riotgames.com/en/work-with-us/job/7005607/manager-software-engineering-content-access-platform-los-angeles-usa
"Manager, Sound Design",https://www.riotgames.com/en/work-with-us/job/6781423/manager-sound-design-league-of-legends-singapore
"Principal Game Designer, Gameplay",https://www.riotgames.com/en/work-with-us/job/7528089/principal-game-designer-gameplay-unpublished-r-d-product-los-angeles-usa
Principal Narrative Designer,https://www.riotgames.com/en/work-with-us/job/7528073/principal-narrative-designer-unpublished-r-d-product-los-angeles-usa
Principal Software Engineer,https://www.riotgames.com/en/work-with-us/job/6937688/principal-software-engineer-content-access-platform-mercer-island-usa
"Principal Software Engineer, 3D Animation",https://www.riotgames.com/en/work-with-us/job/7288354/principal-software-engineer-3d-animation-unpublished-r-d-product-los-angeles-usa
Principal UX Writer,https://www.riotgames.com/en/work-with-us/job/7522039/principal-ux-writer-riftbound-mercer-island-usa
Product Visual Designer,https://www.riotgames.com/en/work-with-us/job/7578871/product-visual-designer-riftbound-contract-shanghai-china
Senior 3D Character Artist,https://www.riotgames.com/en/work-with-us/job/7102224/senior-3d-character-artist-unpublished-r-d-product-contract-shanghai-china
Senior Brand Manager,https://www.riotgames.com/en/work-with-us/job/7528082/senior-brand-manager-tft-shanghai-china
"Senior Manager, Brand Management – League of Legends: Wild Rift",https://www.riotgames.com/en/work-with-us/job/7601351/senior-manager-brand-management-league-of-legends-wild-rift-shanghai-china
"Senior Manager, Global Music Marketing & PartnershipsEntertainmentRiot Operations & SupportLos Angeles, USA",https://www.riotgames.com/en/work-with-us/job/7609432/senior-manager-global-music-marketing-partnerships-los-angeles-usa
"Senior Technical Artist, Animation",https://www.riotgames.com/en/work-with-us/job/7593313/senior-technical-artist-animation-unpublished-r-d-product-los-angeles-usa
Senior VFX Artist,https://www.riotgames.com/en/work-with-us/job/6908905/senior-vfx-artist-valorant-expressions-mercer-island-usa
Senior Voice,https://www.riotgames.com/en/work-with-us/job/7336884/senior-voice-over-designer-league-studios-creative-expressions-los-angeles-usa
"Software Engineering Manager, UI Tech",https://www.riotgames.com/en/work-with-us/job/7366200/software-engineering-manager-ui-tech-valorant-mercer-island-usa
VFX Artist,https://www.riotgames.com/en/work-with-us/job/7122710/vfx-artist-valorant-characters-los-angeles-usa
VO Designer III,https://www.riotgames.com/en/work-with-us/job/7571794/vo-designer-iii-contract-singapore
"Full time Coordinator, Sales Planning & Operations Hybrid)",https://www.sonypicturesjobs.com/job/london/coordinator-sales-planning-and-operations-global-formats-and-brand-licensing/22978/92192002848
"Full time Sr Manager, FP&A Hybrid)",https://www.sonypicturesjobs.com/job/culver-city/sr-manager-fp-and-a-motion-picture-group/22978/88329571920
Senior Brand & Project Lead,https://www.linkedin.com/jobs/view/4374590096
"Art Producer, mo.coHelsinki onsiteArt, Animation & DesignonsiteFullTime",https://supercell.com/en/careers/art-producer-moco/73c9d3e6-84f1-4a45-81cd-c13c66d7872d/
"Game Designer, Clash Royale",https://supercell.com/en/careers/game-designer-clash-royale/03805cc6-73c3-49cd-aed8-e01e4a4f6688/
"Senior 3D Character Artist, Brawl Stars",https://supercell.com/en/careers/senior-3d-character-artist-brawl-stars/02e51770-9d40-4690-82e0-b6b8a813f26c/
"Senior Game Designer, Project R.I.S.E",https://supercell.com/en/careers/senior-game-designer-project-rise/1c446790-5fad-48b4-a194-92a8caaac381/
"Senior Gameplay Designer, Clash of Clans",https://supercell.com/en/careers/senior-gameplay-designer-clash-of-clans/fdc379de-558d-447d-b3a8-1e1632f46a23/
"Senior Product Designer, Supercell Store",https://supercell.com/en/careers/senior-product-designer-supercell-store/43993650-6cbe-474a-9a5d-3e076d280bdd/
"Technical Artist, mo.coHelsinki onsiteArt, Animation & DesignonsiteFullTime",https://supercell.com/en/careers/technical-artist-moco/92d1d848-ea20-4f54-be2d-86873c440567/
Design Director,https://careers.tandpgroup.com/jobs/7206620-design-director/applications/new
Product Designer,https://job-boards.greenhouse.io/typeform/jobs/7510869
Senior Product Designer,https://job-boards.greenhouse.io/typeform/jobs/7510928
VFX Artist [Far Cry],https://www.ubisoft.com/en-us/company/careers/search/744000112260002-vfx-artist-far-cry-
3D Character Artist,https://www.valvesoftware.com/en/jobs?job_id=2
Animator,https://www.valvesoftware.com/en/jobs?job_id=30
3D Environment Artist,https://www.valvesoftware.com/en/jobs?job_id=49
Senior 3D Environment Artist (Full,https://www.valvesoftware.com/en/jobs?job_id=118
Sound Designer,https://www.valvesoftware.com/en/jobs?job_id=18
Level Designer,https://www.valvesoftware.com/en/jobs?job_id=9
Industrial Designer,https://www.valvesoftware.com/en/jobs?job_id=7
"Video Producer, Vulture",https://job-boards.greenhouse.io/voxmedia/jobs/7489029?gh_jid=7489029
Senior Video Producer,https://job-boards.greenhouse.io/voxmedia/jobs/7405691?gh_jid=7405691
"Video Editor, A Touch More & Bird's Eye View",https://job-boards.greenhouse.io/voxmedia/jobs/7587149?gh_jid=7587149
"Executive Editor, Vox",https://job-boards.greenhouse.io/voxmedia/jobs/7541628?gh_jid=7541628
"Deputy Editor, Future Perfect",https://job-boards.greenhouse.io/voxmedia/jobs/7595478?gh_jid=7595478
"Senior Video Producer, Unexplainable",https://job-boards.greenhouse.io/voxmedia/jobs/7651499?gh_jid=7651499
Senior 3D Motion Designer,https://www.weareinertia.com/job/senior3dmotiondesigner
Graphic Designer Apprentice,https://www.welcometothejungle.com/en/companies/msx-international/jobs/graphic-designer-apprentice_warwick
Brand Campaign Manager,https://job-boards.greenhouse.io/zyngacareers/jobs/5786248004
Senior/Lead UI/UX Designer,https://job-boards.greenhouse.io/zyngacareers/jobs/5797445004
Game Design Director,https://job-boards.greenhouse.io/zyngacareers/jobs/5806957004
Game Animator,https://job-boards.greenhouse.io/zyngacareers/jobs/5782903004
